Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,50-Day MA,200-Day MA,30-Day Volatility
2020-01-13 00:00:00-05:00,14.251999855041504,14.531000137329102,14.251999855041504,14.458999633789062,490000,0.0,0.0,0.015450474640327672,,,0.012506448640870018
2020-01-14 00:00:00-05:00,14.468999862670898,14.567999839782715,14.406999588012695,14.47700023651123,468000,0.0,0.0,0.0012449410870791766,,,0.01207901368400355
2020-01-15 00:00:00-05:00,14.482999801635742,14.704999923706055,14.482999801635742,14.626999855041504,535000,0.0,0.0,0.010361236173221267,,,0.012394926127866761
2020-01-16 00:00:00-05:00,14.711999893188477,14.795999526977539,14.607999801635742,14.67199993133545,357000,0.0,0.0,0.0030765076051078033,,,0.01243029174304595
2020-01-17 00:00:00-05:00,14.746999740600586,14.746999740600586,14.621999740600586,14.673999786376953,336000,0.0,0.0,0.00013630418830845592,,,0.012100050382114999
2020-01-21 00:00:00-05:00,14.628999710083008,14.756999969482422,14.512999534606934,14.595000267028809,533000,0.0,0.0,-0.005383639123498263,,,0.01187185599896321
2020-01-22 00:00:00-05:00,14.694000244140625,14.734000205993652,14.564000129699707,14.592000007629395,458000,0.0,0.0,-0.00020556761524637146,,,0.01146260688791645
2020-01-23 00:00:00-05:00,14.57699966430664,14.666000366210938,14.54800033569336,14.574000358581543,455000,0.0,0.0,-0.001233528579936971,,,0.011369678642580042
2020-01-24 00:00:00-05:00,14.61400032043457,14.673999786376953,14.277999877929688,14.315999984741211,393000,0.0,0.0,-0.01770278355238375,,,0.011972038254225438
2020-01-27 00:00:00-05:00,14.152000427246094,14.378999710083008,14.125,14.253000259399414,517000,0.0,0.0,-0.004400651397663102,,,0.011579158065670496
2020-01-28 00:00:00-05:00,14.302000045776367,14.454000473022461,14.130000114440918,14.399999618530273,606000,0.0,0.0,0.010313573034134826,,,0.01052061622466015
2020-01-29 00:00:00-05:00,15.699999809265137,16.5,15.230999946594238,15.260000228881836,2547000,0.0,0.0,0.059722266189847106,,,0.017710913061979288
2020-01-30 00:00:00-05:00,15.340999603271484,15.710000038146973,15.133999824523926,15.270000457763672,1048000,0.0,0.0,0.0006553229837382712,,,0.01763999000177935
2020-01-31 00:00:00-05:00,15.263999938964844,15.47599983215332,15.151000022888184,15.20300006866455,1011000,0.0,0.0,-0.004387713627412304,,,0.017663371512617865
2020-02-03 00:00:00-05:00,15.244999885559082,15.609000205993652,14.901000022888184,14.947999954223633,1018000,0.0,0.0,-0.016773012779662366,,,0.017977153720866865
2020-02-04 00:00:00-05:00,15.062999725341797,15.253999710083008,15.045999526977539,15.180999755859375,871000,0.0,0.0,0.015587356325212465,,,0.018320807367378174
2020-02-05 00:00:00-05:00,15.282999992370605,15.331000328063965,15.083999633789062,15.284000396728516,961000,0.0,0.0,0.00678483910978156,,,0.01829035293711099
2020-02-06 00:00:00-05:00,15.276000022888184,15.385000228881836,15.194999694824219,15.223999977111816,561000,0.0,0.0,-0.003925701260093062,14.73726001739502,,0.018244284555187097
2020-02-07 00:00:00-05:00,15.128999710083008,15.357000350952148,15.119999885559082,15.265999794006348,746000,0.0,0.0,0.002758789868475775,14.737060012817382,,0.018242143037960484
2020-02-10 00:00:00-05:00,15.305999755859375,15.357000350952148,15.112000465393066,15.145000457763672,285000,0.0,0.0,-0.007926066937992582,14.735160026550293,,0.018382555220363875
2020-02-11 00:00:00-05:00,15.170000076293945,15.333999633789062,15.121999740600586,15.210000038146973,480000,0.0,0.0,0.004291817657224417,14.734120025634766,,0.01837248413767339
2020-02-12 00:00:00-05:00,15.244000434875488,15.354000091552734,14.944999694824219,14.984000205993652,543000,0.0,0.0,-0.014858634555325989,14.733140029907226,,0.018122469796968917
2020-02-13 00:00:00-05:00,14.928000450134277,14.972999572753906,14.692999839782715,14.807000160217285,599000,0.0,0.0,-0.011812602999402455,14.729120025634765,,0.01840624065044133
2020-02-14 00:00:00-05:00,14.831999778747559,14.968000411987305,14.711999893188477,14.883999824523926,565000,0.0,0.0,0.0052002204007208785,14.726840019226074,,0.018250069710132818
2020-02-18 00:00:00-05:00,14.86299991607666,14.866999626159668,14.753000259399414,14.79699993133545,234000,0.0,0.0,-0.005845195795093239,14.71958002090454,,0.01826560494091423
2020-02-19 00:00:00-05:00,14.826000213623047,15.017000198364258,14.815999984741211,14.960000038146973,454000,0.0,0.0,0.011015753704664233,14.719060020446777,,0.018402625647040094
2020-02-20 00:00:00-05:00,14.914999961853027,15.027999877929688,14.821000099182129,14.979999542236328,923000,0.0,0.0,0.0013368652432057537,14.715460014343261,,0.01837645628717636
2020-02-21 00:00:00-05:00,14.954999923706055,15.067999839782715,14.916000366210938,14.994999885559082,597000,0.0,0.0,0.0010013580628263075,14.710760021209717,,0.01836590756046708
2020-02-24 00:00:00-05:00,14.631999969482422,14.78600025177002,14.380999565124512,14.588000297546387,530000,0.0,0.0,-0.027142353525767993,14.697120018005371,,0.019612985022360082
2020-02-25 00:00:00-05:00,14.571000099182129,14.586000442504883,14.005000114440918,14.005000114440918,990000,0.0,0.0,-0.03996436600042608,14.67628002166748,,0.021846530581306974
2020-02-26 00:00:00-05:00,14.064000129699707,14.241000175476074,14.005999565124512,14.01200008392334,507000,0.0,0.0,0.0004998193091911851,14.662820014953613,,0.021488961362127655
2020-02-27 00:00:00-05:00,13.756999969482422,14.071999549865723,13.609999656677246,13.621999740600586,708000,0.0,0.0,-0.027833310090414565,14.644560012817383,,0.022432712280386746
2020-02-28 00:00:00-05:00,13.34000015258789,13.600000381469727,13.26200008392334,13.515999794006348,997000,0.0,0.0,-0.007781526105767211,14.621820011138915,,0.022263329454737583
2020-03-02 00:00:00-05:00,13.572999954223633,13.77299976348877,13.515999794006348,13.67199993133545,748000,0.0,0.0,0.01154188663115252,14.60056001663208,,0.02248245952787825
2020-03-03 00:00:00-05:00,13.623000144958496,13.881999969482422,13.210000038146973,13.439000129699707,660000,0.0,0.0,-0.01704211547732093,14.577700023651124,,0.02275360024720209
2020-03-04 00:00:00-05:00,13.604999542236328,13.649999618530273,13.416000366210938,13.616999626159668,777000,0.0,0.0,0.01324499551619085,14.55814001083374,,0.02306573644802701
2020-03-05 00:00:00-05:00,13.395999908447266,13.722999572753906,13.395999908447266,13.687999725341797,983000,0.0,0.0,0.005214078073831452,14.541499996185303,,0.023130106420770728
2020-03-06 00:00:00-05:00,13.390000343322754,13.673999786376953,13.390000343322754,13.628000259399414,734000,0.0,0.0,-0.00438336259105121,14.525400009155273,,0.023136423163182016
2020-03-09 00:00:00-04:00,13.135000228881836,13.281000137329102,12.90999984741211,12.942999839782715,808000,0.0,0.0,-0.05026419185340458,14.495460014343262,,0.025645457653029023
2020-03-10 00:00:00-04:00,13.192999839782715,13.192999839782715,12.62600040435791,12.998000144958496,1430000,0.0,0.0,0.004249424851781924,14.465320014953614,,0.025705086120502464
2020-03-11 00:00:00-04:00,12.76099967956543,12.776000022888184,12.199999809265137,12.414999961853027,716000,0.0,0.0,-0.044853067903034005,14.424100017547607,,0.027382731613176226
2020-03-12 00:00:00-04:00,11.998000144958496,12.260000228881836,10.805999755859375,10.852999687194824,1351000,0.0,0.0,-0.12581556822051443,14.357120018005372,,0.036208432683281194
2020-03-13 00:00:00-04:00,11.192000389099121,11.369999885559082,10.626999855041504,11.133000373840332,1497000,0.0,0.0,0.025799382172273955,14.29452003479004,,0.03718253173578049
2020-03-16 00:00:00-04:00,10.288000106811523,10.845000267028809,9.979000091552734,10.666000366210938,1368000,0.0,0.0,-0.0419473629702487,14.219220046997071,,0.03793022039278816
2020-03-17 00:00:00-04:00,10.803999900817871,11.281000137329102,10.562999725341797,10.935999870300293,1061000,0.0,0.0,0.025314034766461546,14.150800037384034,,0.038908022711072264
2020-03-18 00:00:00-04:00,10.335000038146973,10.414999961853027,9.121999740600586,9.220000267028809,1151000,0.0,0.0,-0.15691291364512105,14.046700038909911,,0.052063442880654426
2020-03-19 00:00:00-04:00,9.175999641418457,10.723999977111816,9.0,10.538000106811523,902000,0.0,0.0,0.14295008694261635,13.969720039367676,,0.06443216691074878
2020-03-20 00:00:00-04:00,10.574999809265137,10.909000396728516,9.934000015258789,10.074000358581543,1046000,0.0,0.0,-0.044031101112825155,13.883780040740966,,0.06488504068782885
2020-03-23 00:00:00-04:00,10.230999946594238,10.430999755859375,9.652999877929688,10.246999740600586,624000,0.0,0.0,0.01717285843370786,13.801720027923585,,0.06517988773015342
2020-03-24 00:00:00-04:00,10.592000007629395,10.732999801635742,10.305000305175781,10.689000129699707,750000,0.0,0.0,0.04313461503739768,13.730720024108887,,0.06651575546482418
2020-03-25 00:00:00-04:00,10.758000373840332,10.87600040435791,10.305000305175781,10.413000106811523,861000,0.0,0.0,-0.025820939240267182,13.649800033569337,,0.06651517650354581
2020-03-26 00:00:00-04:00,10.5,11.163999557495117,10.5,11.053999900817871,719000,0.0,0.0,0.0615576478854587,13.581340026855468,,0.06877444259333855
2020-03-27 00:00:00-04:00,10.732000350952148,10.935999870300293,10.454999923706055,10.630999565124512,752000,0.0,0.0,-0.03826672150250898,13.501420021057129,,0.06913912274058387
2020-03-30 00:00:00-04:00,10.720000267028809,11.067000389099121,10.467000007629395,11.02400016784668,712000,0.0,0.0,0.03696741781567048,13.428460025787354,,0.06996531706668725
2020-03-31 00:00:00-04:00,10.99899959564209,11.817999839782715,10.99899959564209,11.8100004196167,1206000,0.0,0.0,0.0712990057876195,13.371180038452149,,0.07256122835607981
2020-04-01 00:00:00-04:00,11.505000114440918,11.663000106811523,10.86400032043457,11.33899974822998,799000,0.0,0.0,-0.03988151182487476,13.306060028076171,,0.07287977299362132
2020-04-02 00:00:00-04:00,11.223999977111816,11.78600025177002,11.149999618530273,11.449000358581543,380000,0.0,0.0,0.009701085880060356,13.243200035095215,,0.07296962061070185
2020-04-03 00:00:00-04:00,11.343999862670898,11.5600004196167,10.939000129699707,11.222999572753906,429000,0.0,0.0,-0.01973978327795567,13.176180019378663,,0.07299711172786953
2020-04-06 00:00:00-04:00,11.755999565124512,11.755999565124512,11.24899959564209,11.602999687194824,675000,0.0,0.0,0.03385905095848396,13.121920013427735,,0.07351836023618047
2020-04-07 00:00:00-04:00,11.777999877929688,11.979999542236328,11.51099967956543,11.770999908447266,545000,0.0,0.0,0.014479033506985983,13.072280006408691,,0.07318100265635878
2020-04-08 00:00:00-04:00,11.939000129699707,12.460000038146973,11.87399959564209,12.300000190734863,588000,0.0,0.0,0.04494098091938392,13.030280017852784,,0.07412978285325496
2020-04-09 00:00:00-04:00,12.484999656677246,12.732999801635742,12.281999588012695,12.541999816894531,524000,0.0,0.0,0.019674766049349923,12.975920009613038,,0.0740490845631829
2020-04-13 00:00:00-04:00,12.430000305175781,12.430000305175781,11.956999778747559,12.208999633789062,491000,0.0,0.0,-0.026550804334800393,12.914699993133546,,0.07428672138403548
2020-04-14 00:00:00-04:00,12.60200023651123,12.76099967956543,12.482999801635742,12.649999618530273,761000,0.0,0.0,0.03612089425580134,12.86363998413086,,0.074785547665488
2020-04-15 00:00:00-04:00,12.161999702453613,12.489999771118164,12.048999786376953,12.260000228881836,598000,0.0,0.0,-0.030829992206256596,12.809879989624024,,0.07503612895248275
2020-04-16 00:00:00-04:00,12.279000282287598,12.545999526977539,12.206999778747559,12.413000106811523,597000,0.0,0.0,0.012479598293094085,12.754519996643067,,0.07502736703174703
2020-04-17 00:00:00-04:00,12.722999572753906,12.741999626159668,12.545000076293945,12.652999877929688,720000,0.0,0.0,0.019334549992186423,12.70189998626709,,0.07517972203083813
2020-04-20 00:00:00-04:00,12.406000137329102,12.736000061035156,12.300000190734863,12.692000389099121,460000,0.0,0.0,0.003082313407547055,12.651259994506836,,0.07518111380972943
2020-04-21 00:00:00-04:00,12.406000137329102,12.45199966430664,12.166000366210938,12.270999908447266,678000,0.0,0.0,-0.03317053795660485,12.591359996795655,,0.07461689919536756
2020-04-22 00:00:00-04:00,12.447999954223633,12.621000289916992,12.33899974822998,12.50100040435791,548000,0.0,0.0,0.01874341925080736,12.538479995727538,,0.07475004284690305
2020-04-23 00:00:00-04:00,12.562000274658203,12.758000373840332,12.399999618530273,12.597999572753906,586000,0.0,0.0,0.007759312475678515,12.486239986419678,,0.07391349418591724
2020-04-24 00:00:00-04:00,12.595999717712402,12.748000144958496,12.46500015258789,12.555000305175781,364000,0.0,0.0,-0.0034131821746621327,12.43765998840332,,0.06674617905582525
2020-04-27 00:00:00-04:00,12.72700023651123,13.130000114440918,12.699999809265137,12.92300033569336,666000,0.0,0.0,0.02931103317981365,12.399979991912842,,0.06681354015643412
2020-04-28 00:00:00-04:00,12.989999771118164,13.10099983215332,12.779999732971191,12.885000228881836,855000,0.0,0.0,-0.0029405018822576956,12.36,,0.06577881690293466
2020-04-29 00:00:00-04:00,13.008000373840332,13.008000373840332,12.319999694824219,12.748000144958496,1615000,0.0,0.0,-0.01063252475667431,12.319020004272462,,0.0657658520797163
2020-04-30 00:00:00-04:00,12.571000099182129,12.883999824523926,12.524999618530273,12.633000373840332,889000,0.0,0.0,-0.009021004848642322,12.272480010986328,,0.05194130522908803
2020-05-01 00:00:00-04:00,12.366000175476074,12.418000221252441,12.097000122070312,12.258999824523926,664000,0.0,0.0,-0.029605045377095407,12.21806001663208,,0.04122225282865849
2020-05-04 00:00:00-04:00,12.218999862670898,12.218999862670898,11.71399974822998,11.854999542236328,911000,0.0,0.0,-0.032955403219714685,12.155260009765625,,0.04050409567833861
2020-05-05 00:00:00-04:00,12.03600025177002,12.38700008392334,11.979999542236328,12.081000328063965,578000,0.0,0.0,0.01906375323106957,12.105120010375977,,0.040538204509916916
2020-05-06 00:00:00-04:00,12.107999801635742,12.343000411987305,12.081000328063965,12.199999809265137,627000,0.0,0.0,0.009850134754548323,12.069020004272462,,0.03948651172702403
2020-05-07 00:00:00-04:00,12.357999801635742,12.475000381469727,12.263999938964844,12.347999572753906,708000,0.0,0.0,0.012131128344475384,12.035739994049072,,0.03876997584942135
2020-05-08 00:00:00-04:00,12.538000106811523,12.574999809265137,12.161999702453613,12.467000007629395,1104000,0.0,0.0,0.009637223760362357,12.012639999389648,,0.036251725835306954
2020-05-11 00:00:00-04:00,12.489999771118164,12.557999610900879,12.345000267028809,12.381999969482422,788000,0.0,0.0,-0.006818002574392801,11.98996000289917,,0.03479515473953399
2020-05-12 00:00:00-04:00,12.42300033569336,12.42300033569336,11.963000297546387,12.01099967956543,697000,0.0,0.0,-0.029962872785607053,11.95673999786377,,0.03488859147636952
2020-05-13 00:00:00-04:00,11.956999778747559,11.956999778747559,11.475000381469727,11.494999885559082,568000,0.0,0.0,-0.042960603427891986,11.917859992980958,,0.03226212220767251
2020-05-14 00:00:00-04:00,11.206999778747559,11.355999946594238,10.96399974822998,11.321000099182129,1248000,0.0,0.0,-0.015136997660656348,11.871940002441406,,0.030981035769762386
2020-05-15 00:00:00-04:00,11.33899974822998,11.711000442504883,11.02400016784668,11.557999610900879,1842000,0.0,0.0,0.02093450310417988,11.829340000152587,,0.03130355944062306
2020-05-18 00:00:00-04:00,11.880999565124512,12.069999694824219,11.880999565124512,12.012999534606934,871000,0.0,0.0,0.03936666715898851,11.797039985656738,,0.03222264496290037
2020-05-19 00:00:00-04:00,12.074000358581543,12.267999649047852,11.878999710083008,11.906000137329102,906000,0.0,0.0,-0.008906967570388113,11.776299991607665,,0.031365570668988596
2020-05-20 00:00:00-04:00,12.079999923706055,12.196000099182129,11.824000358581543,12.12399959564209,599000,0.0,0.0,0.018310050041868475,11.758819980621338,,0.03147664100252969
2020-05-21 00:00:00-04:00,12.039999961853027,12.204999923706055,11.961999893188477,12.071999549865723,1009000,0.0,0.0,-0.004289017445617382,11.751959972381592,,0.029553599662357016
2020-05-22 00:00:00-04:00,12.13599967956543,12.246999740600586,12.067999839782715,12.237000465393066,799000,0.0,0.0,0.013668068396273103,11.779639987945556,,0.029343894620085183
2020-05-26 00:00:00-04:00,12.399999618530273,12.498000144958496,12.28499984741211,12.470999717712402,1012000,0.0,0.0,0.019122272078120783,11.806399974822998,,0.028978166900250426
2020-05-27 00:00:00-04:00,12.633999824523926,12.664999961853027,12.404000282287598,12.592000007629395,632000,0.0,0.0,0.00970253328970383,11.844919967651368,,0.027726486249944664
2020-05-28 00:00:00-04:00,12.678000450134277,12.734999656677246,12.486000061035156,12.534000396728516,766000,0.0,0.0,-0.004606068207253622,11.876879978179932,,0.026673691510606105
2020-05-29 00:00:00-04:00,12.444999694824219,12.513999938964844,12.390000343322754,12.447999954223633,740000,0.0,0.0,-0.006861372250102193,11.941439971923828,,0.026578091819030314
2020-06-01 00:00:00-04:00,12.49899959564209,12.49899959564209,12.260000228881836,12.260000228881836,751000,0.0,0.0,-0.015102805754590998,11.975879974365235,,0.026391137324044946
2020-06-02 00:00:00-04:00,12.244999885559082,12.288000106811523,12.031000137329102,12.109000205993652,1019000,0.0,0.0,-0.012316477982803109,12.016579971313476,,0.026513401488877604
2020-06-03 00:00:00-04:00,12.25100040435791,13.04800033569336,12.178000450134277,12.963000297546387,776000,0.0,0.0,0.07052606136136874,12.070899982452392,,0.030507469168726965
2020-06-04 00:00:00-04:00,12.803999900817871,12.87399959564209,12.362000465393066,12.529999732971191,619000,0.0,0.0,-0.03340280449250266,12.107719974517822,,0.031370999301806396
2020-06-05 00:00:00-04:00,12.843000411987305,12.869999885559082,12.482000350952148,12.520999908447266,550000,0.0,0.0,-0.0007182621481023332,12.149879970550536,,0.031317279110796015
2020-06-08 00:00:00-04:00,12.552000045776367,12.782999992370605,12.361000061035156,12.63599967956543,696000,0.0,0.0,0.00918455170985033,12.181519966125489,,0.031380149343193886
2020-06-09 00:00:00-04:00,12.503000259399414,12.630999565124512,12.312999725341797,12.567999839782715,388000,0.0,0.0,-0.005381437282930834,12.220259971618653,,0.030570661630996417
2020-06-10 00:00:00-04:00,12.59000015258789,12.59000015258789,12.305000305175781,12.392000198364258,541000,0.0,0.0,-0.014003790870632304,12.247619972229003,,0.030735454856918667
2020-06-11 00:00:00-04:00,12.154000282287598,12.1899995803833,11.699000358581543,11.734000205993652,682000,0.0,0.0,-0.05309877193654833,12.246099967956543,,0.03313616545464982
2020-06-12 00:00:00-04:00,12.029000282287598,12.194000244140625,11.576000213623047,11.802000045776367,652000,0.0,0.0,0.005795111521131657,12.25535997390747,,0.03315211290570874
2020-06-15 00:00:00-04:00,11.57800006866455,12.388999938964844,11.508000373840332,12.267000198364258,1108000,0.0,0.0,0.0394001144538465,12.271719970703124,,0.03385688766243782
2020-06-16 00:00:00-04:00,12.579000473022461,12.61299991607666,12.111000061035156,12.196000099182129,422000,0.0,0.0,-0.00578789419043102,12.29117998123169,,0.03287272179488436
2020-06-17 00:00:00-04:00,12.274999618530273,12.274999618530273,12.013999938964844,12.17300033569336,499000,0.0,0.0,-0.0018858448099153824,12.30257999420166,,0.032577491180226355
2020-06-18 00:00:00-04:00,12.059000015258789,12.142999649047852,11.82699966430664,11.946000099182129,865000,0.0,0.0,-0.018647846073381436,12.306079998016358,,0.03281105658429357
2020-06-19 00:00:00-04:00,12.086000442504883,12.086000442504883,11.569000244140625,11.819000244140625,4883000,0.0,0.0,-0.010631161391853605,12.296459999084473,,0.032747244288951975
2020-06-22 00:00:00-04:00,11.901000022888184,11.99899959564209,11.746999740600586,11.871000289916992,639000,0.0,0.0,0.004399699187936479,12.283040008544923,,0.03266787943617139
2020-06-23 00:00:00-04:00,11.927000045776367,11.958000183105469,11.722000122070312,11.753999710083008,497000,0.0,0.0,-0.009856000082264504,12.2739400100708,,0.03270659609569691
2020-06-24 00:00:00-04:00,11.706999778747559,11.706999778747559,11.404999732971191,11.437999725341797,564000,0.0,0.0,-0.026884464227962757,12.24970001220703,,0.0325536975172411
2020-06-25 00:00:00-04:00,11.383000373840332,11.791000366210938,11.354999542236328,11.779000282287598,584000,0.0,0.0,0.02981295376238613,12.240080013275147,,0.03167743776940116
2020-06-26 00:00:00-04:00,11.689000129699707,11.725000381469727,11.414999961853027,11.600000381469727,1332000,0.0,0.0,-0.01519652742406652,12.223820018768311,,0.031679268925079405
2020-06-29 00:00:00-04:00,11.718999862670898,11.965999603271484,11.718000411987305,11.850000381469727,453000,0.0,0.0,0.021551723429195757,12.207760028839111,,0.031702787219792916
2020-06-30 00:00:00-04:00,11.805000305175781,11.97700023651123,11.765999794006348,11.829000473022461,477000,0.0,0.0,-0.0017721441157170226,12.190500030517578,,0.030239794700305817
2020-07-01 00:00:00-04:00,11.779000282287598,11.996999740600586,11.767000198364258,11.779999732971191,412000,0.0,0.0,-0.004142424388520527,12.180680027008057,,0.030179841698327835
2020-07-02 00:00:00-04:00,11.864999771118164,11.942999839782715,11.699999809265137,11.734999656677246,503000,0.0,0.0,-0.003820040519015855,12.165360012054443,,0.029838687601418164
2020-07-06 00:00:00-04:00,11.883000373840332,12.067999839782715,11.791999816894531,11.975000381469727,802000,0.0,0.0,0.020451702753644163,12.15290002822876,,0.03025871597559231
2020-07-07 00:00:00-04:00,11.961999893188477,12.10200023651123,11.774999618530273,11.809000015258789,487000,0.0,0.0,-0.013862243083332948,12.137980022430419,,0.030238068165580615
2020-07-08 00:00:00-04:00,11.756999969482422,11.824000358581543,11.680999755859375,11.821999549865723,934000,0.0,0.0,0.0011008158684169267,12.115960006713868,,0.02982996268843812
2020-07-09 00:00:00-04:00,11.788999557495117,11.838000297546387,11.609000205993652,11.737000465393066,395000,0.0,0.0,-0.0071899076052343025,12.093000011444092,,0.029725466697642464
2020-07-10 00:00:00-04:00,11.765000343322754,11.866000175476074,11.718000411987305,11.765999794006348,478000,0.0,0.0,0.0024707614776693365,12.073360004425048,,0.029738487272646132
2020-07-13 00:00:00-04:00,11.810999870300293,11.977999687194824,11.567999839782715,11.579000473022461,681000,0.0,0.0,-0.015893194310537484,12.052280006408692,,0.029908484508551884
2020-07-14 00:00:00-04:00,11.628999710083008,11.741000175476074,11.420999526977539,11.666000366210938,1080000,0.0,0.0,0.00751359267936591,12.040420017242432,,0.02981731714850799
2020-07-15 00:00:00-04:00,11.805000305175781,12.144000053405762,11.78600025177002,12.045000076293945,803000,0.0,0.0,0.03248754484705252,12.044220027923584,,0.030770210836420498
2020-07-16 00:00:00-04:00,11.956999778747559,11.956999778747559,11.78499984741211,11.845999717712402,612000,0.0,0.0,-0.01652140783072309,12.039520015716553,,0.025509796506581684
2020-07-17 00:00:00-04:00,11.805000305175781,11.972000122070312,11.722999572753906,11.833999633789062,401000,0.0,0.0,-0.0010130072775028642,12.032200012207031,,0.024346955193451855
2020-07-20 00:00:00-04:00,11.8100004196167,12.142000198364258,11.8100004196167,12.050999641418457,314000,0.0,0.0,0.01833699631101937,12.026260013580321,,0.024822243271596937
2020-07-21 00:00:00-04:00,12.14799976348877,12.199999809265137,12.003999710083008,12.104000091552734,729000,0.0,0.0,0.004398012755068015,12.01900001525879,,0.024729901749307233
2020-07-22 00:00:00-04:00,12.105999946594238,12.25100040435791,11.994000434875488,12.121000289916992,417000,0.0,0.0,0.001404510759721589,12.01378002166748,,0.0247160932057496
